loyalty_number,salary,clv,redemption_rate,points_balance,active_month_count,inactive_month_count,consecutive_inactive_months,months_since_last_flight,flights_last_3_months,flights_last_6_months,flights_last_12_months,tenure_months,months_since_last_activity,flight_activity_trend,distance_last_3_months,distance_last_6_months,distance_last_12_months,distance_trend,points_last_3_months,points_last_6_months,points_last_12_months,recent_redemption_rate,months_since_last_redemption,cancelled_flag,behavioral_churn,final_churn,salary_missing_flag,gender_Male,education_College,education_Doctor,education_High School or Below,education_Master,marital_status_Married,marital_status_Single,salary_band_Low,salary_band_Medium,salary_band_Unknown,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon,loyalty_card_Nova,loyalty_card_Star,clv_band_Low CLV,clv_band_Medium CLV
686728,80816.0,5989.77,0.0,178101,7,4,1,1,18,70,75,9.0,1.0,-0.6538461538461539,29460.0,111624.0,118734.0,-0.6414488096976778,44190.0,167436.0,178101.0,0.0,999.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
773261,74668.5,5018.73,0.0,48441,12,12,0,0,6,9,22,73.0,0.0,1.0,10696.0,17096.0,36688.0,0.67125,10696.0,17096.0,36688.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
822694,49577.0,4855.77,0.0238078317106105,68680,16,8,0,0,10,16,27,6.0,0.0,0.6666666666666666,14290.0,26860.0,43131.0,0.1368337311058075,14290.0,26860.0,43131.0,0.0,10.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
386363,72667.0,4961.41,0.0189030058878215,56988,17,7,0,0,12,20,27,64.0,0.0,0.5,12266.0,23221.0,36683.0,0.1196713829301688,12266.0,23221.0,36683.0,0.02997286938547,4.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
894466,80692.0,4625.55,0.0155652866242038,49458,13,11,0,0,9,12,16,58.0,0.0,2.0,11380.0,16303.0,23375.0,1.3115986187284177,11380.0,16303.0,23375.0,0.0479666319082377,6.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
274698,57188.0,4434.41,0.0,47450,9,15,9,9,0,0,5,63.0,9.0,0.0,0.0,0.0,8569.0,0.0,0.0,0.0,8569.0,0.0,999.0,1,1,1,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
743510,74668.5,4196.65,0.008660616004486,47732,12,12,0,0,12,20,24,31.0,0.0,0.5,19256.0,28367.0,36227.0,1.1134891888925476,19256.0,28367.0,36227.0,0.0,9.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
956191,61070.0,5217.51,0.0228656616134044,46537,13,11,1,1,9,21,31,16.0,1.0,-0.25,13060.0,26227.0,43024.0,-0.0081263765474291,13060.0,26227.0,43024.0,0.0267281808822968,1.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
166577,74668.5,5162.12,0.0300204409932629,80195,16,8,2,2,3,10,22,38.0,2.0,-0.5714285714285714,3429.0,14329.0,31780.0,-0.6854128440366972,3429.0,14329.0,31780.0,0.0434782608695652,4.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
141233,74668.5,5050.83,0.024632060622779,60109,14,10,0,0,8,16,26,50.0,0.0,0.0,10915.0,24819.0,41487.0,-0.2149741081703107,10915.0,24819.0,41487.0,0.0279221564124259,6.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
417886,91100.0,4425.91,0.027063907209461,51336,14,10,0,0,5,5,15,46.0,0.0,0.0,7919.0,7919.0,19233.0,0.0,7919.0,7919.0,19233.0,0.0,14.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
555112,74668.5,4740.2,0.0,11833,3,21,16,16,0,0,0,61.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
365816,123828.0,4636.55,0.0155726508016392,68462,16,8,1,1,1,10,22,28.0,1.0,-0.8888888888888888,2043.0,16788.0,36834.0,-0.8614445574771109,2043.0,16788.0,36834.0,0.0,7.0,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
744675,60757.0,4521.19,0.0,57336,13,11,0,0,4,6,16,46.0,0.0,1.0,3624.0,7152.0,22686.0,0.0272108843537414,3624.0,7152.0,22686.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
354730,74668.5,3885.46,0.0,36872,8,16,13,13,0,0,0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
279419,74668.5,4117.37,0.0319547591469646,127872,20,4,0,0,16,30,40,65.0,0.0,0.1428571428571428,24608.0,50432.0,62980.0,-0.047087980173482,24608.0,50432.0,62980.0,0.0469741434010152,1.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
223946,91978.0,4942.87,0.0076205861178908,56517,14,10,0,0,7,17,23,41.0,0.0,-0.3,7968.0,20378.0,31804.0,-0.3579371474617244,7968.0,20378.0,31804.0,0.0212974776719992,6.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
660554,61809.0,4282.95,0.0499980127975836,23903,8,16,0,0,3,9,16,14.0,0.0,-0.5,2459.0,10640.0,24340.0,-0.6994254981053661,2459.0,10640.0,24340.0,0.050281954887218,4.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
439296,60295.0,5133.64,0.0152038262962846,62182,16,8,0,0,10,19,27,45.0,0.0,0.1111111111111111,20648.0,27393.0,39870.0,2.0612305411415863,20648.0,27393.0,39870.0,0.0,9.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
910875,84914.0,3966.13,0.0093635500067851,51100,12,12,0,0,4,12,24,73.0,0.0,-0.5,4857.0,17574.0,33474.0,-0.618070299598962,4857.0,17574.0,33474.0,0.0,9.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
879892,71797.0,4363.12,0.0,22819,6,18,0,0,10,18,18,7.0,0.0,0.25,8772.0,22819.0,22819.0,-0.3755250231366128,8772.0,22819.0,22819.0,0.0,999.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
696577,58713.0,3757.8,0.0171062839410396,76017,3,8,3,3,6,22,25,8.0,3.0,-0.625,13824.0,47552.0,51560.0,-0.5901328273244781,20736.0,71328.0,77340.0,0.0185481157469717,0.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
807589,72205.0,4898.96,0.0201983769161407,86928,16,8,0,0,7,15,30,25.0,0.0,-0.125,6091.0,17919.0,43004.0,-0.4850355089617856,6091.0,17919.0,43004.0,0.0,7.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
823112,57975.0,5107.16,0.0,72863,17,7,0,0,8,23,27,45.0,0.0,-0.4666666666666667,7321.0,28681.0,35555.0,-0.6572565543071162,7321.0,28681.0,35555.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
605877,74668.5,4455.84,0.025818787053467,70822,15,9,1,1,9,16,26,24.0,1.0,0.2857142857142857,13928.0,27231.0,48723.0,0.0469818837856122,13928.0,27231.0,48723.0,0.0330138445154419,3.0,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
957127,55983.0,4911.0,0.0,42445,9,15,0,0,11,11,16,74.0,0.0,0.0,15326.0,15326.0,21953.0,0.0,15326.0,15326.0,21953.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
497494,59207.0,4601.91,0.0219859710653222,44617,11,13,1,1,9,11,15,29.0,1.0,3.5,16054.0,17873.0,25545.0,7.825728422210005,16054.0,17873.0,25545.0,0.0303810216527723,4.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
395121,84597.0,5094.52,0.0097527166514022,40005,12,12,5,5,0,3,9,38.0,5.0,-1.0,0.0,3213.0,12599.0,-1.0,0.0,3213.0,12599.0,0.0,22.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
574560,78644.0,4770.74,0.0,0,0,24,24,999,0,0,0,54.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
883349,67182.0,4908.12,0.0,0,0,24,24,999,0,0,0,56.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
591576,74668.5,4531.68,0.0,0,0,24,24,999,0,0,0,73.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
428919,58209.0,4139.9,0.0,54829,13,11,2,2,4,7,22,41.0,2.0,0.3333333333333333,3884.0,10103.0,37415.0,-0.3754622929731468,3884.0,10103.0,37415.0,0.0,999.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
763061,56845.0,4126.61,0.0181242301601267,27900,6,18,7,7,0,0,6,56.0,7.0,0.0,0.0,0.0,7391.0,0.0,0.0,0.0,7391.0,0.0,21.0,0,1,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
149542,89094.0,4631.01,0.0,0,0,24,24,999,0,0,0,50.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
416620,58863.0,4862.91,0.0,6753,1,23,0,0,3,3,3,3.0,0.0,0.0,6753.0,6753.0,6753.0,0.0,6753.0,6753.0,6753.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
342958,47545.0,5218.97,0.0163018591446103,32223,9,15,0,0,6,11,19,14.0,0.0,0.2,12151.0,18796.0,31503.0,0.8285929270127915,12151.0,18796.0,31503.0,0.0284103000638433,5.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
767728,56104.0,4795.39,0.023970243835239,14170,4,20,0,0,5,9,9,5.0,0.0,0.25,7990.0,14518.0,14518.0,0.2239583333333333,7990.0,14518.0,14518.0,0.023970243835239,1.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
796670,47536.0,4035.68,0.0115556060304932,69628,15,9,0,0,8,8,19,58.0,0.0,0.0,12646.0,12646.0,30140.0,0.0,12646.0,12646.0,30140.0,0.0,10.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
294753,74668.5,4463.61,0.0139570092573609,62524,16,8,0,0,11,15,26,47.0,0.0,1.75,15718.0,22858.0,36700.0,1.2014005602240896,15718.0,22858.0,36700.0,0.0,11.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
342483,74668.5,23706.11,0.0033323167783637,133993,5,6,0,0,23,47,51,9.0,0.0,-0.0416666666666666,27349.0,85501.0,89628.0,-0.5296980327417802,41023.0,128251.0,134441.0,0.003493150150876,5.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306288,47792.0,4892.44,0.0,31126,10,14,11,11,0,0,3,61.0,11.0,0.0,0.0,0.0,6187.0,0.0,0.0,0.0,6187.0,0.0,999.0,1,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
618309,78749.0,5010.38,0.0,41300,13,11,1,1,4,8,12,31.0,1.0,0.0,7106.0,9614.0,18366.0,1.8333333333333333,7106.0,9614.0,18366.0,0.0,999.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
484733,77473.0,5029.67,0.0,27495,7,17,0,0,6,12,17,17.0,0.0,0.0,11476.0,19572.0,24753.0,0.4174901185770751,11476.0,19572.0,24753.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
642313,74668.5,3885.46,0.03194806847833,45633,13,11,6,6,0,5,16,33.0,6.0,-1.0,0.0,10505.0,25575.0,-1.0,0.0,10505.0,25575.0,0.0,13.0,0,1,1,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
713329,88748.0,4685.5,0.0,64182,15,9,0,0,7,15,27,21.0,0.0,-0.125,12806.0,22525.0,39276.0,0.3176252700895153,12806.0,22525.0,39276.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
645919,66297.0,7484.31,0.0,85878,7,4,0,0,12,32,42,9.0,0.0,-0.4,20916.0,39156.0,57252.0,0.1467105263157894,31374.0,58734.0,85878.0,0.0,999.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543978,97676.0,5123.17,0.0099105976116236,76525,17,7,0,0,11,17,25,39.0,0.0,0.8333333333333334,21020.0,34962.0,44589.0,0.5076746521302539,21020.0,34962.0,44589.0,0.0,11.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
123928,52589.0,4624.56,0.0,0,0,24,24,999,0,0,0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
682308,74668.5,5079.83,0.0093910128197801,52004,14,10,1,1,4,10,14,58.0,1.0,-0.3333333333333333,8627.0,19897.0,22881.0,-0.2345164152617568,8627.0,19897.0,22881.0,0.0,16.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
501704,74668.5,3974.86,0.087314702308627,37557,14,10,1,1,4,9,23,67.0,1.0,-0.2,6531.0,12619.0,25665.0,0.072766097240473,6531.0,12619.0,25665.0,0.0854267374593866,4.0,0,0,0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
268094,74668.5,4921.75,0.0296763000502214,21253,6,18,2,2,4,7,16,14.0,2.0,0.3333333333333333,8223.0,10230.0,21903.0,3.097159940209268,8223.0,10230.0,21903.0,0.0,12.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
672103,74668.5,4811.74,0.0492671434230553,45600,16,8,3,3,3,10,19,1.0,3.0,-0.5714285714285714,5370.0,16674.0,31017.0,-0.5249469214437368,5370.0,16674.0,31017.0,0.0,7.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
518249,68532.0,5079.67,0.0145240751068972,42407,14,10,0,0,7,13,18,7.0,0.0,0.1666666666666666,9986.0,17852.0,24146.0,0.2695143656242054,9986.0,17852.0,24146.0,0.0,21.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
485397,64090.0,4969.36,0.0,57539,14,10,0,0,7,12,19,65.0,0.0,0.4,7766.0,16961.0,30518.0,-0.155410549211528,7766.0,16961.0,30518.0,0.0,999.0,0,0,0,0,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
399982,74668.5,4529.98,0.016847201506223,40208,12,12,1,1,8,9,20,66.0,1.0,7.0,8373.0,9150.0,20475.0,9.776061776061775,8373.0,9150.0,20475.0,0.0753005464480874,5.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
282930,74668.5,5201.71,0.0285930934251682,30746,11,13,1,1,3,9,10,65.0,1.0,-0.5,5253.0,15327.0,17013.0,-0.4785586658725432,5253.0,15327.0,17013.0,0.0,7.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
270723,72435.0,4732.22,0.0199842734124777,51099,14,10,0,0,4,8,19,51.0,0.0,0.0,8031.0,17547.0,25402.0,-0.1560529634300126,8031.0,17547.0,25402.0,0.0,12.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
269070,93153.0,3985.32,0.0230153671836272,55184,18,6,0,0,5,7,16,71.0,0.0,1.5,7940.0,9710.0,24516.0,3.485875706214689,7940.0,9710.0,24516.0,0.0,7.0,0,0,0,0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
907743,74668.5,5029.64,0.0,10225,1,23,0,0,5,5,5,3.0,0.0,0.0,10225.0,10225.0,10225.0,0.0,10225.0,10225.0,10225.0,0.0,999.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
640244,56178.0,5126.54,0.0268052988825368,56347,12,12,2,2,2,12,16,51.0,2.0,-0.8,1502.0,22442.0,30262.0,-0.9282712511938872,1502.0,22442.0,30262.0,0.0450494608323678,2.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
816593,74668.5,4398.05,0.0303710067455772,60947,14,10,1,1,6,12,19,37.0,1.0,0.0,9816.0,19528.0,35806.0,0.0107084019769357,9816.0,19528.0,35806.0,0.0408131913150348,6.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
568286,74668.5,4837.93,0.0278162245290273,50573,13,11,0,0,5,5,15,31.0,0.0,0.0,6484.0,6484.0,26854.0,0.0,6484.0,6484.0,26854.0,0.0,8.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
740762,97502.0,4719.45,0.0117498377566007,86799,18,6,0,0,14,26,36,37.0,0.0,0.1666666666666666,24164.0,40334.0,52964.0,0.4943722943722943,24164.0,40334.0,52964.0,0.0,7.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
789421,74668.5,4217.86,0.0,41637,12,12,5,5,0,6,19,25.0,5.0,-1.0,0.0,5628.0,26111.0,-1.0,0.0,5628.0,26111.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
559233,87262.0,4349.31,0.169452181987001,3578,2,22,1,1,3,4,4,5.0,1.0,2.0,3228.0,4308.0,4308.0,1.988888888888889,3228.0,4308.0,4308.0,0.1694521819870009,4.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
